population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Incidence,Russian Federation,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,173738.2805862811,200387.21659042104,145851.0977214533
All Population,Incidence,Russian Federation,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,239065.5082499734,275646.6730634383,200590.4283663099
All Population,Incidence,Russian Federation,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010519247533669,0.0013910026520884,0.0007813894263753
All Population,Incidence,Russian Federation,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016053020500378,0.0021380020632426,0.0011953582726382
All Population,Incidence,Russian Federation,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014035086077919,0.0018633478971471,0.0010412334094123
All Population,Incidence,Syrian Arab Republic,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,4986.070509324095,5855.964293766798,4016.69228472469
All Population,Incidence,Syrian Arab Republic,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,6498.562980605709,7544.228699036835,5438.174206492626
All Population,Incidence,Syrian Arab Republic,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,11484.633489929793,13324.808341434513,9439.261442122091
All Population,Incidence,Syrian Arab Republic,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001550402998672,0.0018936284732982,0.0011140062059759
All Population,Incidence,Syrian Arab Republic,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0019442220134967,0.0023365201871296,0.0014366902856808
All Population,Incidence,Syrian Arab Republic,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017509337635895,0.0020844425977307,0.0012941326321903
All Population,Incidence,Montenegro,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,370.2003051241975,435.2981852827693,298.42658613302854
All Population,Incidence,Montenegro,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,625.2773740606779,720.8420538016912,518.552405130748
All Population,Incidence,Montenegro,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,995.4776791848752,1152.9164545471954,825.6724727324539
All Population,Incidence,Montenegro,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015900263573997,0.0021640038925822,0.0011128564816132
All Population,Incidence,Montenegro,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0020950749449351,0.0027560301643561,0.0015152820728853
All Population,Incidence,Montenegro,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018736422109138,0.0024964564054533,0.0013321405830482
All Population,Incidence,Mexico,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,48343.08670093471,56375.84426340055,40611.27011677312
All Population,Incidence,Mexico,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,74170.16987090971,85500.34617473464,63054.60208796819
All Population,Incidence,Mexico,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,122513.25657184437,141788.36005451303,103403.18155079204
All Population,Incidence,Mexico,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001370610764683,0.0016596685660768,0.0011231717526152
All Population,Incidence,Mexico,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017030994115361,0.0020210279530865,0.0014157030908264
All Population,Incidence,Mexico,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015542928699485,0.0018599184735558,0.0012826578903823
All Population,Incidence,Barbados,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,198.4420399250019,230.8919235427542,165.49025035340037
All Population,Incidence,Barbados,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,335.0584143039692,390.03113291979145,281.94566344426613
All Population,Incidence,Barbados,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,533.5004542289711,618.1370240364297,447.8298289208933
All Population,Incidence,Barbados,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013444244645798,0.0016142908654246,0.0010877571186109
All Population,Incidence,Barbados,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0017150981138182,0.0020603063591735,0.0013922319412984
All Population,Incidence,Barbados,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015555028916866,0.0018698930773688,0.0012656418595281
All Population,Incidence,Eritrea,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,751.4166476242623,883.5669026061739,626.7735009613848
All Population,Incidence,Eritrea,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,1655.277450886637,1891.1806300481544,1391.9868880341398
All Population,Incidence,Eritrea,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,2406.6940985108995,2753.678338115911,2031.3934353810516
All Population,Incidence,Eritrea,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.000919526072659,0.0011612700629429,0.0007143759968698
All Population,Incidence,Eritrea,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015130949189085,0.0018915917664795,0.0011785599346874
All Population,Incidence,Eritrea,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012591320756856,0.0015869193418784,0.0009815116617369
All Population,Incidence,Guinea-Bissau,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,127.15591071413918,148.6852082883425,105.59988725030271
All Population,Incidence,Guinea-Bissau,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,231.7019422979337,268.0536816803267,194.1714484358833
All Population,Incidence,Guinea-Bissau,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,358.8578530120732,415.4362316792293,299.7122835785429
All Population,Incidence,Guinea-Bissau,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0005423848936468,0.0007844081142815,0.0003330650310059
All Population,Incidence,Guinea-Bissau,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008196005842636,0.0011715833584564,0.000511502769156
All Population,Incidence,Guinea-Bissau,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0006938799531469,0.0009945139720392,0.0004318882118059
All Population,Incidence,Lesotho,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,245.90797815406813,285.0553389965568,201.33232190105844
All Population,Incidence,Lesotho,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,761.788405736247,876.0077911857481,645.8040138731803
All Population,Incidence,Lesotho,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,1007.696383890314,1162.069402102183,854.2242804306982
All Population,Incidence,Lesotho,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0007192825966101,0.0009348771160983,0.0005481564123713
All Population,Incidence,Lesotho,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0013629375742614,0.0017302099903906,0.001066705627584
All Population,Incidence,Lesotho,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001118563079376,0.0014403851274455,0.0008681997325892
All Population,Incidence,Ukraine,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,21282.135567967453,24632.089679931123,17688.76082448592
All Population,Incidence,Ukraine,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,56830.36962561761,65931.01306545704,47692.43977371717
All Population,Incidence,Ukraine,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,78112.50519358504,90429.82832155169,65556.13591738525
All Population,Incidence,Ukraine,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014201375898493,0.0018217541743392,0.0010513089477044
All Population,Incidence,Ukraine,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0020686697858518,0.0026113288194854,0.0015486351498302
All Population,Incidence,Ukraine,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018396322455352,0.0023277348676368,0.0013843157236699
All Population,Incidence,Tunisia,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,4968.480640854136,5756.651759721638,4070.7038199613535
All Population,Incidence,Tunisia,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,7464.650901031866,8499.69504000526,6289.659487032704
All Population,Incidence,Tunisia,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,12433.131541886009,14214.17463967338,10381.190288327669
All Population,Incidence,Tunisia,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.001663868047424,0.0022106570027512,0.0009989670533228
All Population,Incidence,Tunisia,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0021803689749928,0.0028239142339734,0.0013436971697103
All Population,Incidence,Tunisia,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0019395521644214,0.0025459334880117,0.0011912173025252
All Population,Incidence,Fiji,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,152.48629899101294,180.7652023088513,123.91757037415456
All Population,Incidence,Fiji,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,281.29581307944323,324.6190015380428,231.6636470980583
All Population,Incidence,Fiji,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,433.7821120704567,505.9414989481248,353.3808112850902
All Population,Incidence,Fiji,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0008267120779665,0.0010710721812574,0.0005814964395159
All Population,Incidence,Fiji,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0012211494747916,0.0015561596815535,0.0008901906585832
All Population,Incidence,Fiji,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010455816188543,0.0013267218250612,0.0007472748129648
All Population,Incidence,Saint Vincent and the Grenadines,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,70.75663050728916,81.86375047431903,59.42506920672042
All Population,Incidence,Saint Vincent and the Grenadines,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,89.24778418405309,104.3965319045286,75.47267024159868
All Population,Incidence,Saint Vincent and the Grenadines,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,160.00441469134222,184.48728828283785,134.66511719870883
All Population,Incidence,Saint Vincent and the Grenadines,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016197289179361,0.0020252615473005,0.0012624215619425
All Population,Incidence,Saint Vincent and the Grenadines,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0020348413623862,0.0025177254630758,0.001651346801579
All Population,Incidence,Saint Vincent and the Grenadines,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018275889935603,0.0022590466520543,0.0014546375045062
All Population,Incidence,Iran (Islamic Republic of),Male,60+ years,Alzheimer's disease and other dementias,Number,2023,28675.77982230108,33231.391684227216,23742.88093582356
All Population,Incidence,Iran (Islamic Republic of),Female,60+ years,Alzheimer's disease and other dementias,Number,2023,39724.17447032472,45847.34470028525,33539.57242445755
All Population,Incidence,Iran (Islamic Republic of),Both,60+ years,Alzheimer's disease and other dementias,Number,2023,68399.95429262583,79067.41887339033,57376.76701795742
All Population,Incidence,Iran (Islamic Republic of),Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0014576797397647,0.0019767186981776,0.0010401325806011
All Population,Incidence,Iran (Islamic Republic of),Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0018122361326703,0.0023755948622137,0.0013302659095782
All Population,Incidence,Iran (Islamic Republic of),Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0016444517744791,0.0021837680752012,0.0011922120588753
All Population,Incidence,Angola,Male,60+ years,Alzheimer's disease and other dementias,Number,2023,2542.590059287562,2949.011070899258,2127.1104240852237
All Population,Incidence,Angola,Female,60+ years,Alzheimer's disease and other dementias,Number,2023,7164.961904165392,8212.100176456364,6096.007462063817
All Population,Incidence,Angola,Both,60+ years,Alzheimer's disease and other dementias,Number,2023,9707.551963452956,11085.972508728497,8250.03809834351
All Population,Incidence,Angola,Male,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0010243784685416,0.0013238540957399,0.0007087913620949
All Population,Incidence,Angola,Female,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0019539343262573,0.0024473724276091,0.0014045134481086
All Population,Incidence,Angola,Both,60+ years,Alzheimer's disease and other dementias,Percent,2023,0.0015784786753023,0.0020037418066349,0.0011253066545658
